client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863128.mp3	His maternal grandfather was Doctor Francis Delafield.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863132.mp3	The small hamlet of Birley Edge includes several listed buildings including Birley Old Hall.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863133.mp3	The Universal City Public Library is in the city.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863137.mp3	See Vishnu with his four arms and they correspond to these.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863147.mp3	It was part of the tradition of Restoration comedy.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863154.mp3	Shortly after he moved there, he was seized with congestion of the brain.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863159.mp3	Krakauer denounced the movie, stating some of its details were fabricated and defamatory.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863220.mp3	The island lies in Fourth Lake in the Fulton Chain of Lakes.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863227.mp3	The film was filmed in Cedarburg, Wisconsin, as well as Edmonton and Calgary, Alberta.	2	0	thirties	male	United States English		en	
722c6e21550acdce7d75b22ce38f7b94add667f6e64f789c60c191b0d71b0ff33bb40d54462eb532856050b8c9e08178d94057adb7df9d0b79433148f79ecf8b	common_voice_en_37863233.mp3	Its Byzantine history can be followed at Barbalissos.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599245.mp3	He is the Chairman of the Most Important Committee.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599248.mp3	Main attractions during April include motor and horse racing events.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599249.mp3	He is a member of the Songwriters Hall of Fame.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599255.mp3	He was a canon and cellerer in Carlisle Cathedral.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599256.mp3	An additional looper above the material can form a top cover stitch simultaneously.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599257.mp3	Cosmology is the study of the origin, evolution and ultimate fate of the universe.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599261.mp3	Her parents were friends with the parents of contemporary mathematician Peter Lax.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599262.mp3	He was also a Deputy Lieutenant of Nottinghamshire and Kent.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599263.mp3	The combativity award was given to Roger Pingeon.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599265.mp3	She had two killed and eight wounded.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599268.mp3	Intel claims Alder Lake will have their best performance per watt.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599280.mp3	He had secured agents for his acting career prior to his graduation.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599281.mp3	Four years later he died in poverty at Montpellier.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599282.mp3	It also represents in southern dialects.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599292.mp3	Other sections were also covered by temporary dispersal hangars.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599294.mp3	The little girls undertook it, but they are discouraged.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599297.mp3	Army, Air Force, National Guard and Coast Guard units also participated.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599298.mp3	The subsequent furore resulted in a further repainting with restoration of the extra minute.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599299.mp3	It is the sixth book in the "Redwall" series.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599302.mp3	Axtell was a Baptist from Berkhamsted in Hertfordshire, who was apprenticed as a grocer.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599311.mp3	Saint Vith was mostly destroyed during the ground battle and subsequent air attack.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599313.mp3	For some years Vereker was chairman of the Federation of British Audio.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599317.mp3	Most other newspapers had urged their readers to vote Tory.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599327.mp3	The use of slight jump cuts speeds things up nicely.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599336.mp3	They were the first team to appear in a fourth Super Bowl.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599337.mp3	The number of moves made is tracked as the score.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599339.mp3	DeLay, who was then the House Majority Leader, was seen as vulnerable.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599345.mp3	The building was designed by Robert Bellamy Clifton.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599346.mp3	He bore their crushing attack in his body and soul.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599356.mp3	David Letterman is also credited as one of the show's executive producers.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599366.mp3	He also sang with Eddie Jefferson, Freddie Hubbard, and Kenny Dorham.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599370.mp3	Historically, the Vice Chairman has served two terms.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599379.mp3	The Federal Bureau of Prisons United States Penitentiary, Pollock is located near Pollock.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599385.mp3	Bit-synchronous operation is sometimes erroneously referred to as digital synchronization.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599395.mp3	"Rock with You" was rehearsed for the Dangerous World Tour, but wasn't performed.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599397.mp3	At the same time, the guardian of the tomb is a priest.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599398.mp3	It is a popular motorcycle and sports car destination.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599399.mp3	Bruno leaves on an errand.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599402.mp3	This was the first of six Olympics for speed skater Colin Coates.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599403.mp3	He grew up in the southwestern Ontario village of Comber.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599414.mp3	Stockholm was known in colonial times as Snufftown and was named after Stockholm, Sweden.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599421.mp3	Early field surveys and mapping were concentrated around capital cities and important port facilities.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599422.mp3	The first comprises four tracks used in the film in certain scenes.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599428.mp3	The challenges for global payments are not simply those resulting from volume increases.	2	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599440.mp3	"I really liked the synth bass lines", Maurice said.	4	0	thirties	male	United States English		en	
a87b64a57e81089be811e65ff7024db03daa22f2837021e2eaaa070d0883c1536fe51051796d3e52eabaa15c5d4505cff5d5de9b1f77508bf86d2181a6a1ee7c	common_voice_en_37599454.mp3	Commercial software is available to support "H" controller synthesis.	4	0	thirties	male	United States English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870440.mp3	This is a relatively low-stress area that requires less bracing to support the hole.	2	0			England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870458.mp3	The Graduate School provides oversight for graduate education at the university.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870464.mp3	The Gauley River National Recreation Area is downstream of the dam.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870466.mp3	All the cubic distance-regular graphs are known.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870470.mp3	It includes editorials on all sides of American political and economic issues.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870488.mp3	Flash flooding occurred in Charleston County, causing drainage problems.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870491.mp3	It was proved by Simon Donaldson.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870497.mp3	Cambridge is represented in fictional form as Castleford throughout the book.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870500.mp3	He was born in Wellesley, Massachusetts, one of seven children.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870501.mp3	He composes for a wide range of instrumental settings.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870517.mp3	The pottery is currently run by Alun Jenkins, son of Thomas Arthur Jenkins.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870518.mp3	He also trains prominent businessmen, Las Vegas club owners, and Wall Street businessmen.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870520.mp3	Apart from Government Hospitals, there are private run nursing home as well.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870521.mp3	Rearsby Automotive Limited was resurrected.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870528.mp3	Both are diocesan bishops possessing ordinary jurisdiction over their individual sees.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870532.mp3	The voice is finally revealed to be that of Edmond O'Brien.	4	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870533.mp3	Sterling, a misspelling which was retained.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870534.mp3	The name came from the Norse god Loki, god of mischief and thieves.	4	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870535.mp3	The Treaty of Windsor established a pact of mutual support between the countries.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870537.mp3	Alexander Glebov was put on trial and interrogated.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870544.mp3	After Set was destroyed, Thunderstrike was possessed by the axe's murderous curse.	4	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870549.mp3	Neither Vietnam nor China appears to have understood these terms in this way.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870554.mp3	John Lambert was made Sergeant Major General and appointed as the Army's second-in-command.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870562.mp3	In spite of some problems with production, the film is finished.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870565.mp3	Denys Turner is a significant theologian influenced by "Slant".	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870571.mp3	The seat was held for the Conservatives by Scot Davidson.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870572.mp3	This decision left the ban against teaching evolution in effect.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870573.mp3	No continuous history of the type written by Plutarch and other biographers exists.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870576.mp3	In the following centuries the fortress suffered continuous destruction under the Avar sieges.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870581.mp3	Those that oppose the Unions' ideals are called "Corporations".	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870582.mp3	As a result of this move he was placed on the reserve of officers.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870584.mp3	There are four cups to be won in both the Battle and Race modes.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870596.mp3	The warlike stance of Islamists is not a riposte to Western imperialism.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870601.mp3	And later it included the area around Worth church.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870615.mp3	He was also an Associate Member of the Oxford University Society.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870620.mp3	There are wooden panels in the church.	4	2	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870623.mp3	Most unlimited sections of the autobahn are located outside densely populated areas.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870628.mp3	After retiring from cricket, Chopra became a television cricket analyst.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870636.mp3	Eon Productions will also produce the film with Paramount Pictures.	4	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870637.mp3	He also damaged his cervical spine.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870644.mp3	The original Florida specimen was cloned, and descendants remain in wide circulation.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870645.mp3	Now we have gained much: why do we need to seek more?	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870648.mp3	Its success meant that several studios became interested in adapting Ellroy's other novels.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870653.mp3	It was able to increase its activities during the presidency of Mohammad Khatami.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870658.mp3	M Shadows' sister is Amy Sanders, who is two years younger than he is.	2	0	twenties	male	England English		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_37870671.mp3	The maid's lover is discovered by Anselmo.	2	0	twenties	male	England English		en	
